,posX_passer,posY_passer,received_PosX,received_PosY,isForward,isSucceeded,receiverId,Player_id,Team,matchDuration,Time block,Zone,Area Football Pitch,Angle Passe,Pass type,Pass length,Playing direction_first half,Playing direction_second half,Pressure level,Distance to first opponent,Outpassed opponents,total_passes,pass_day,pass_hour,pass_minute,pass_second,start_day,start_hour,start_minute,time_process_hour,time_process_minute,time_process_second
268,19,30,26,31,1,0,,95586,0,66.22186666666667,4,1,5,0.1418970546041639,0,-0.5106307929450439,1,1,1,-0.011291358281129772,0,40,5,12,20,0,5,11,36,0,43,47
269,42,28,75,55,1,0,,95586,0,66.22186666666667,5,2,8,0.6857295109062863,0,2.5573163977405464,1,1,0,0.6180588649234717,0,40,5,12,21,11,5,11,36,0,44,58
270,99,58,99,33,0,0,,95586,0,66.22186666666667,5,0,16,1.570796326794897,1,1.2668604147849325,1,1,0,1.7270630802232116,1,40,5,12,21,56,5,11,36,0,45,43
271,29,35,37,40,1,1,95581.0,95586,0,66.22186666666667,5,1,5,0.5585993153435624,0,-0.015055393207698465,1,1,0,0.4808394206668124,0,40,5,12,22,41,5,11,36,0,46,28
272,74,22,84,27,1,0,,95586,0,66.22186666666667,5,0,14,0.4636476090008061,0,0.20465991857047622,1,1,1,-0.2665835926263275,2,40,5,12,26,18,5,11,36,0,50,5
273,66,0,61,2,0,1,95600.0,95586,0,66.22186666666667,5,2,12,2.761086276477428,2,-0.8480746535481313,1,1,0,1.007456857386257,0,40,5,12,26,53,5,11,36,0,50,40
274,53,0,48,3,0,1,95600.0,95586,0,66.22186666666667,5,2,12,2.601173153319209,2,-0.7731401540191065,1,1,2,-1.8658520907135028,0,40,5,12,27,18,5,11,36,0,51,5
275,43,22,57,14,1,1,95592.0,95586,0,66.22186666666667,6,2,8,0.5191461142465229,0,0.6768541480424047,1,1,1,-0.7613526744643049,2,40,5,12,31,56,5,11,36,0,55,43
276,62,0,74,0,1,1,95592.0,95586,0,66.22186666666667,6,2,12,0.0,0,0.2796060306706413,1,1,0,0.5583922312531208,0,40,5,12,33,15,5,11,36,0,57,2
277,42,1,35,-1,0,0,,95586,0,66.22186666666667,6,2,9,2.863292994584682,2,-0.4197409936702005,1,1,2,-1.1117020775386441,0,40,5,12,36,50,5,11,36,1,0,37
278,45,0,62,1,1,0,,95586,0,66.22186666666667,6,2,9,0.0587558227157227,0,0.7364424784433313,1,1,1,-0.1359106806464805,1,40,5,12,37,4,5,11,36,1,0,51
279,71,0,75,2,1,1,95592.0,95586,0,66.22186666666667,6,0,15,0.4636476090008061,0,-1.084195157559207,1,1,0,0.3870776830245229,1,40,5,12,37,27,5,11,36,1,1,14
280,2,15,2,27,0,1,95591.0,95586,0,66.22186666666667,6,1,3,1.570796326794897,1,0.2796060306706413,1,1,1,-0.5879638515001888,0,40,5,12,39,13,5,11,36,1,3,0
281,41,8,40,10,0,0,,95586,0,66.22186666666667,6,2,9,2.034443935795703,1,-2.00423357987982,1,1,1,-0.1359106806464805,0,40,5,12,39,42,5,11,36,1,3,29
282,41,11,38,17,0,1,95581.0,95586,0,66.22186666666667,6,2,9,2.034443935795703,1,-0.5939395388892443,1,1,2,-1.9105995981591772,0,40,5,12,39,44,5,11,36,1,3,31
283,75,42,101,43,1,0,,95586,0,66.22186666666667,6,0,14,0.03844259002118798,0,1.340832760274282,1,1,2,-1.7444475421409686,1,40,5,12,41,16,5,11,36,1,5,3
284,16,21,28,7,0,1,95592.0,95588,0,66.22186666666667,1,1,3,0.8621700546672264,1,0.85709679665622,1,1,0,0.9416998217386928,0,32,5,11,38,33,5,11,36,0,2,20
285,49,50,46,46,0,0,,95588,0,66.22186666666667,1,2,7,2.214297435588181,1,-1.0041313313244866,1,1,1,-0.32998926337504497,0,32,5,11,41,2,5,11,36,0,4,49
286,61,52,66,62,0,1,95986.0,95588,0,66.22186666666667,1,2,10,1.10714871779409,1,0.20465991857047622,1,1,1,-0.03827368784333442,0,32,5,11,41,55,5,11,36,0,5,42
287,57,41,63,35,0,1,95584.0,95588,0,66.22186666666667,1,2,11,0.7853981633974483,0,-0.18547963396527678,1,1,1,0.1321130235613776,0,32,5,11,42,15,5,11,36,0,6,2
288,32,29,39,20,0,1,95584.0,95588,0,66.22186666666667,1,1,5,0.9097531579442097,1,0.236798889881903,1,1,2,-3.106441786725922,1,32,5,11,46,20,5,11,36,0,10,7
289,4,41,25,9,0,1,95592.0,95588,0,66.22186666666667,2,1,2,0.9900399732272263,1,2.2246516941760404,1,1,0,0.7023154143045922,0,32,5,11,47,27,5,11,36,0,11,14
290,10,47,1,36,0,1,95591.0,95588,0,66.22186666666667,2,1,1,2.256525837701183,1,0.5192253494916858,1,1,0,0.6641808755400833,0,32,5,11,47,56,5,11,36,0,11,43
291,17,31,20,53,0,1,95589.0,95588,0,66.22186666666667,2,1,5,1.435268612809396,1,1.102440367015165,1,1,1,-0.058998939306143756,0,32,5,11,48,28,5,11,36,0,12,15
292,25,49,17,66,0,0,,95588,0,66.22186666666667,2,1,4,2.010638909610633,1,0.87719564638236,1,1,1,-0.3005420014373436,1,32,5,11,49,42,5,11,36,0,13,29
293,38,40,44,34,1,1,95581.0,95588,0,66.22186666666667,2,2,8,0.7853981633974483,0,-0.18547963396527678,1,1,0,0.8161498870226592,0,32,5,11,51,44,5,11,36,0,15,31
294,16,37,4,23,0,1,95987.0,95588,0,66.22186666666667,2,1,2,2.279422598922567,1,0.85709679665622,1,1,0,0.602943093848242,0,32,5,11,54,47,5,11,36,0,18,34
295,4,41,9,60,0,1,95589.0,95588,0,66.22186666666667,2,1,2,1.313472611823808,1,0.9274433757782037,1,1,2,-1.0332188327698506,0,32,5,11,57,35,5,11,36,0,21,22
296,32,40,27,31,0,1,95987.0,95588,0,66.22186666666667,3,1,5,2.077894831187233,1,0.10684125890701346,1,1,1,-0.09927374872396885,0,32,5,12,2,9,5,11,36,0,25,56
297,19,39,15,25,0,1,95987.0,95588,0,66.22186666666667,3,1,5,1.849095985800008,1,0.5539989277153303,1,1,0,1.3577506248729379,0,32,5,12,2,14,5,11,36,0,26,1
298,25,22,36,7,0,1,95600.0,95588,0,66.22186666666667,3,1,5,0.9380474917927135,1,0.8682058135463135,1,1,1,-0.839121020439341,0,32,5,12,3,43,5,11,36,0,27,30
299,44,31,52,32,1,1,95584.0,95588,0,66.22186666666667,3,2,8,0.1243549945467614,0,-0.2639845916795205,1,1,1,-0.7023154143045915,0,32,5,12,5,23,5,11,36,0,29,10
300,51,30,50,38,0,1,95589.0,95588,0,66.22186666666667,3,2,11,1.695151321341658,1,-0.2639845916795205,1,1,0,0.47380967366369614,0,32,5,12,5,33,5,11,36,0,29,20
301,13,41,3,40,0,1,95591.0,95588,0,66.22186666666667,4,1,2,3.041924001098631,2,0.07282931620005585,1,1,1,-0.3668730515305163,0,32,5,12,11,17,5,11,36,0,35,4
302,28,34,11,31,0,1,95591.0,95588,0,66.22186666666667,4,1,5,2.966920454581554,2,0.7580042333190846,1,1,0,0.6210989280341004,0,32,5,12,11,58,5,11,36,0,35,45
303,5,37,15,60,0,1,95589.0,95588,0,66.22186666666667,4,1,2,1.160668986253406,1,1.287443944445743,1,1,0,0.8806112489611805,0,32,5,12,12,26,5,11,36,0,36,13
304,0,34,0,46,0,1,95986.0,95588,0,66.22186666666667,4,1,2,1.570796326794897,1,0.2796060306706413,1,1,0,1.1672261350778532,0,32,5,12,14,8,5,11,36,0,37,55
305,5,40,18,36,1,0,,95588,0,66.22186666666667,4,1,2,0.2984989315861793,0,0.4626104126272192,1,1,0,0.28874990115703086,0,32,5,12,14,46,5,11,36,0,38,33
306,36,57,46,51,1,1,95581.0,95588,0,66.22186666666667,4,2,7,0.5404195002705842,0,0.25490199055947255,1,1,1,-0.6784325172268452,1,32,5,12,15,16,5,11,36,0,39,3
307,94,35,100,40,1,0,,95588,0,66.22186666666667,4,0,17,0.6947382761967031,0,-0.3574957320533234,1,1,2,-1.0752065081884439,0,32,5,12,16,42,5,11,36,0,40,29
308,8,58,23,65,1,0,,95588,0,66.22186666666667,4,1,1,0.4366271598135413,0,0.7168389528871789,1,1,0,1.909878127697953,0,32,5,12,19,39,5,11,36,0,43,26
309,57,55,64,53,1,1,95584.0,95588,0,66.22186666666667,5,2,10,0.2782996590051113,0,-0.4197409936702005,1,1,1,-0.3601717239541771,0,32,5,12,24,57,5,11,36,0,48,44
310,64,55,66,54,1,1,95589.0,95588,0,66.22186666666667,5,2,10,0.4636476090008061,0,-2.00423357987982,1,1,0,0.4033555430561569,0,32,5,12,25,8,5,11,36,0,48,55
311,34,55,65,62,1,1,95593.0,95588,0,66.22186666666667,5,2,7,0.2220819019054802,0,1.748036777100052,1,1,1,-0.31764959351109384,0,32,5,12,26,5,5,11,36,0,49,52
312,6,42,16,62,0,1,95589.0,95588,0,66.22186666666667,5,1,2,1.10714871779409,1,1.1073280869849482,1,1,0,2.0493187429294317,0,32,5,12,28,10,5,11,36,0,51,57
313,58,41,62,50,0,1,95589.0,95588,0,66.22186666666667,6,2,11,1.152571997215668,1,0.017564865040990845,1,1,2,-1.1070593519207448,0,32,5,12,32,31,5,11,36,0,56,18
314,46,33,49,33,1,0,,95588,0,66.22186666666667,6,2,8,0.0,0,-1.7055704338395008,1,1,0,0.9785179969749538,0,32,5,12,34,21,5,11,36,0,58,8
315,7,36,23,12,0,0,,95588,0,66.22186666666667,6,1,2,0.982793723247329,1,1.529267685984263,1,1,1,0.23035256480696312,0,32,5,12,39,29,5,11,36,1,3,16
316,24,21,27,18,1,0,,95580,0,66.22186666666667,1,1,6,0.7853981633974483,0,-1.1521748037349773,1,1,1,-0.34415365894706956,1,22,5,11,37,10,5,11,36,0,0,57
317,84,32,90,27,1,1,95593.0,95580,0,66.22186666666667,1,0,17,0.6947382761967031,0,-0.3574957320533234,1,1,2,-2.2899878321264264,0,22,5,11,44,15,5,11,36,0,8,2
318,94,50,95,54,0,0,,95580,0,66.22186666666667,1,0,16,1.325817663668033,1,-1.2502418557878947,1,1,0,0.40046079658853634,0,22,5,11,45,46,5,11,36,0,9,33
319,39,56,38,59,0,1,95986.0,95580,0,66.22186666666667,2,2,7,1.892546881191539,1,-1.5712864975769105,1,1,2,-1.135284209184952,0,22,5,11,48,52,5,11,36,0,12,39
320,68,53,64,53,0,1,95986.0,95580,0,66.22186666666667,2,0,13,3.141592653589793,2,-1.3620783082806858,1,1,1,-0.3762827437846238,0,22,5,11,49,7,5,11,36,0,12,54
321,62,64,61,50,0,1,95581.0,95580,0,66.22186666666667,2,2,10,1.642103791580187,1,0.49497095846643646,1,1,1,-0.40744159301214816,0,22,5,11,49,15,5,11,36,0,13,2
322,49,32,40,36,0,1,95581.0,95580,0,66.22186666666667,2,2,8,2.723368324010564,2,0.017564865040990845,1,1,0,1.4182043582732775,0,22,5,11,51,40,5,11,36,0,15,27
323,25,9,21,14,0,1,95987.0,95580,0,66.22186666666667,2,1,6,2.245537269018449,1,-0.6425432443553143,1,1,2,-1.0187781350329868,0,22,5,11,54,40,5,11,36,0,18,27
324,37,55,41,54,1,1,95589.0,95580,0,66.22186666666667,3,2,7,0.2449786631268641,0,-1.2502418557878947,1,1,0,0.47521374006182493,0,22,5,12,0,42,5,11,36,0,24,29
325,68,7,67,-1,0,0,,95580,0,66.22186666666667,3,0,15,1.695151321341658,1,-0.2639845916795205,1,1,1,-0.10431809702516534,0,22,5,12,3,13,5,11,36,0,27,0
326,84,50,86,55,0,0,,95580,0,66.22186666666667,3,0,16,1.190289949682532,1,-0.8480746535481313,1,1,2,-1.184446818906046,0,22,5,12,4,25,5,11,36,0,28,12
327,49,32,42,36,0,1,95581.0,95580,0,66.22186666666667,4,2,8,2.62244653934327,2,-0.2639845916795205,1,1,0,0.8373383608517686,0,22,5,12,9,36,5,11,36,0,33,23
328,70,20,79,19,1,1,95586.0,95580,0,66.22186666666667,4,0,15,0.1106572211738956,0,-0.08289637816794465,1,1,1,-0.7331557124651853,0,22,5,12,9,51,5,11,36,0,33,38
329,49,32,41,36,0,1,95581.0,95580,0,66.22186666666667,4,2,8,2.677945044588987,2,-0.11188964024158529,1,1,0,1.2366522415199075,0,22,5,12,11,51,5,11,36,0,35,38
330,41,54,50,66,0,0,,95580,0,66.22186666666667,4,2,7,0.9272952180016122,1,0.5790394381393529,1,1,1,-0.7456407563164311,0,22,5,12,14,55,5,11,36,0,38,42
331,57,47,63,16,0,1,95592.0,95580,0,66.22186666666667,4,2,10,1.379611867197882,1,1.7274655664796175,1,1,2,-1.9681650597944,0,22,5,12,16,8,5,11,36,0,39,55
332,51,33,75,15,1,0,,95580,0,66.22186666666667,4,2,11,0.6435011087932844,0,1.5972934465458626,1,1,0,0.9979196589738004,1,22,5,12,18,8,5,11,36,0,41,55
333,90,5,88,2,0,1,95592.0,95580,0,66.22186666666667,4,0,18,2.158798930342464,1,-1.4461035929181751,1,1,1,0.0037637150038949798,0,22,5,12,18,49,5,11,36,0,42,36
334,49,32,43,28,0,1,95586.0,95580,0,66.22186666666667,5,2,8,2.553590050042226,2,-0.45703255293911804,1,1,0,0.5879638515001897,0,22,5,12,21,9,5,11,36,0,44,56
335,66,53,59,48,0,1,95584.0,95580,0,66.22186666666667,5,2,10,2.521343167606972,2,-0.12831727088805708,1,1,1,-0.0012545690351272367,1,22,5,12,24,51,5,11,36,0,48,38
336,66,33,101,34,1,0,,95580,0,66.22186666666667,5,2,11,0.02856365783875999,0,1.994970970827795,1,1,0,0.7580042333190857,3,22,5,12,29,34,5,11,36,0,53,21
337,91,38,76,36,0,1,95588.0,95580,0,66.22186666666667,6,0,17,3.009041121293119,2,0.6050690464527357,1,1,1,-0.7613526744643049,2,22,5,12,34,11,5,11,36,0,57,58
338,55,28,36,39,1,0,,95594,0,66.22186666666667,1,2,8,0.524795771650107,0,1.0759840703625172,0,0,0,0.6895289039903829,1,20,5,11,36,16,5,11,36,0,0,3
339,43,18,20,11,1,0,,95594,0,66.22186666666667,1,2,10,0.2954408371437198,0,1.2204521764765015,0,0,1,-0.4029667475076239,0,20,5,11,36,53,5,11,36,0,0,40
340,18,2,11,10,0,1,95602.0,95594,0,66.22186666666667,1,0,13,0.851966327173272,1,0.13844353805389234,0,0,2,-1.1703955097225092,0,20,5,11,37,2,5,11,36,0,0,49
341,34,14,37,19,0,1,95587.0,95594,0,66.22186666666667,1,2,10,2.111215827065481,1,-0.7731401540191065,0,0,1,-0.7613526744643049,0,20,5,11,37,16,5,11,36,0,1,3
342,58,17,46,13,1,0,,95594,0,66.22186666666667,1,2,7,0.3217505543966421,0,0.3615106865148254,0,0,1,-0.09927374872396885,1,20,5,11,38,14,5,11,36,0,2,1
343,26,17,16,26,1,0,,95594,0,66.22186666666667,1,0,13,0.7328151017865063,0,0.4417658421101638,0,0,1,0.11441489263000099,0,20,5,11,38,30,5,11,36,0,2,17
344,13,14,18,13,0,1,95585.0,95594,0,66.22186666666667,1,0,16,2.944197093739912,2,-0.920412273297687,0,0,2,-1.8114574488804083,0,20,5,11,40,23,5,11,36,0,4,10
345,67,22,75,22,0,1,95585.0,95594,0,66.22186666666667,1,1,5,3.141592653589793,2,-0.3268997056244447,0,0,2,-0.9495472701112365,0,20,5,11,42,5,5,11,36,0,5,52
346,57,29,48,24,1,1,95597.0,95594,0,66.22186666666667,1,2,8,0.5070985043923368,0,0.10684125890701346,0,0,0,0.497739336720024,0,20,5,11,42,18,5,11,36,0,6,5
347,51,17,33,28,1,0,,95594,0,66.22186666666667,1,2,7,0.548549402450528,0,1.0379371869749336,0,0,0,0.42126584032129416,1,20,5,11,46,18,5,11,36,0,10,5
348,50,11,18,2,1,1,95597.0,95594,0,66.22186666666667,1,2,7,0.2741674511196588,0,1.851733757081328,0,0,1,-0.04517983902747526,1,20,5,11,46,52,5,11,36,0,10,39
349,23,0,26,4,0,1,95585.0,95594,0,66.22186666666667,2,0,13,2.214297435588181,1,-1.0041313313244866,0,0,0,0.6613807866771462,0,20,5,11,50,47,5,11,36,0,14,34
350,37,12,36,22,0,1,95602.0,95594,0,66.22186666666667,2,2,10,1.471127674303734,1,0.07282931620005585,0,0,2,-1.1400769252954,1,20,5,11,52,9,5,11,36,0,15,56
351,27,12,6,29,1,0,,95594,0,66.22186666666667,2,0,13,0.6805212246672143,0,1.388157335178268,0,0,2,-1.0978447837084992,0,20,5,11,54,11,5,11,36,0,17,58
352,0,14,-1,37,0,0,,95594,0,66.22186666666667,2,0,16,1.527345431403366,1,1.137677300665421,0,0,1,-0.33750567379756014,1,20,5,11,56,34,5,11,36,0,20,21
353,48,11,48,-1,0,0,,95594,0,66.22186666666667,3,2,10,1.570796326794897,1,0.2796060306706413,0,0,0,0.930455666455228,0,20,5,12,6,31,5,11,36,0,30,18
354,73,21,63,23,1,1,95602.0,95594,0,66.22186666666667,4,1,4,0.1973955598498804,0,0.0879329975415462,0,0,1,-0.6863498948283537,0,20,5,12,18,54,5,11,36,0,42,41
355,26,42,29,35,0,0,,95594,0,66.22186666666667,5,0,14,1.97568811307998,1,-0.3870776830245226,0,0,1,0.01631011628532819,0,20,5,12,22,40,5,11,36,0,46,27
356,49,33,51,34,0,1,95601.0,95594,0,66.22186666666667,6,2,11,2.677945044588987,2,-2.00423357987982,0,0,0,0.5583922312531165,0,20,5,12,34,34,5,11,36,0,58,21
357,40,45,41,41,0,1,95601.0,95594,0,66.22186666666667,6,2,12,1.815774989921761,1,-1.2502418557878947,0,0,0,0.6150245032050714,0,20,5,12,34,45,5,11,36,0,58,32
358,48,45,46,37,0,1,95586.0,95589,0,66.22186666666667,1,2,7,1.815774989921761,1,-0.207222833412141,1,1,0,0.4084626635035208,0,28,5,11,36,41,5,11,36,0,0,28
359,42,57,43,49,0,1,95588.0,95589,0,66.22186666666667,1,2,7,1.446441332248135,1,-0.2639845916795205,1,1,1,-0.583991705447391,0,28,5,11,40,59,5,11,36,0,4,46
360,46,47,66,44,1,0,,95589,0,66.22186666666667,1,2,7,0.1488899476094973,0,0.9896968352818815,1,1,1,0.037645951375149304,0,28,5,11,43,0,5,11,36,0,6,47
361,36,33,36,24,0,1,95600.0,95589,0,66.22186666666667,1,2,8,1.570796326794897,1,-0.10053459398770496,1,1,0,0.7580042333190846,0,28,5,11,45,19,5,11,36,0,9,6
362,11,41,3,38,0,1,95591.0,95589,0,66.22186666666667,2,1,2,2.782821983319221,2,-0.15746946013461435,1,1,0,0.24067139635615026,0,28,5,11,51,5,5,11,36,0,14,52
363,31,44,12,41,0,1,95591.0,95589,0,66.22186666666667,2,1,4,2.984990776607778,2,0.9151792447704429,1,1,1,-0.026348991391809167,0,28,5,11,55,48,5,11,36,0,19,35
364,14,57,18,64,0,0,,95589,0,66.22186666666667,2,1,1,1.051650212548374,1,-0.2639845916795205,1,1,0,1.2923958738686765,0,28,5,11,55,55,5,11,36,0,19,42
365,17,61,21,59,1,0,,95589,0,66.22186666666667,2,1,4,0.4636476090008061,0,-1.084195157559207,1,1,0,0.9457743388569485,0,28,5,11,56,56,5,11,36,0,20,43
366,8,60,21,64,1,0,,95589,0,66.22186666666667,2,1,1,0.2984989315861793,0,0.4626104126272192,1,1,0,2.247840589122668,0,28,5,11,57,37,5,11,36,0,21,24
367,30,61,35,64,1,0,,95589,0,66.22186666666667,3,1,4,0.5404195002705842,0,-0.7731401540191065,1,1,1,-0.645630749275982,0,28,5,12,0,11,5,11,36,0,23,58
368,49,57,50,53,0,1,95580.0,95589,0,66.22186666666667,3,2,7,1.325817663668033,1,-1.2502418557878947,1,1,1,-0.31764959351109384,0,28,5,12,0,45,5,11,36,0,24,32
369,47,52,74,48,1,1,95580.0,95589,0,66.22186666666667,3,2,7,0.1470783553884025,0,1.414697672320771,1,1,0,0.6271963576001224,0,28,5,12,4,21,5,11,36,0,28,8
370,51,38,77,24,1,0,,95589,0,66.22186666666667,3,2,11,0.4939413689195812,0,1.575699469930424,1,1,0,0.49072123739941237,1,28,5,12,5,36,5,11,36,0,29,23
371,21,33,33,15,0,1,95586.0,95589,0,66.22186666666667,4,1,5,0.982793723247329,1,1.0630954930245546,1,1,1,0.0690561248072033,1,28,5,12,12,36,5,11,36,0,36,23
372,33,46,30,44,0,0,,95589,0,66.22186666666667,4,1,4,2.553590050042226,2,-1.4461035929181751,1,1,2,-1.184446818906046,1,28,5,12,19,45,5,11,36,0,43,32
373,94,57,96,37,0,0,,95589,0,66.22186666666667,5,0,16,1.471127674303735,1,0.9754656565083215,1,1,0,0.304481925592967,1,28,5,12,21,20,5,11,36,0,45,7
374,90,30,91,34,0,0,,95589,0,66.22186666666667,5,0,17,1.325817663668033,1,-1.2502418557878947,1,1,1,0.02509400752630838,1,28,5,12,21,47,5,11,36,0,45,34
375,58,35,67,23,0,1,95592.0,95589,0,66.22186666666667,5,2,11,0.9272952180016122,1,0.5790394381393529,1,1,1,0.09171191948527675,0,28,5,12,23,6,5,11,36,0,46,53
376,68,51,95,34,1,0,,95589,0,66.22186666666667,5,0,13,0.5619215622568153,0,1.7619480328408437,1,1,0,1.0262280314722636,1,28,5,12,25,15,5,11,36,0,49,2
377,4,44,5,47,0,1,95588.0,95589,0,66.22186666666667,5,1,1,1.249045772398254,1,-1.5712864975769105,1,1,0,0.941699821738694,0,28,5,12,25,55,5,11,36,0,49,42
378,22,50,23,42,0,1,95581.0,95589,0,66.22186666666667,5,1,4,1.446441332248135,1,-0.2639845916795205,1,1,0,0.9531750297945738,0,28,5,12,28,15,5,11,36,0,52,2
379,64,38,66,34,0,0,,95589,0,66.22186666666667,5,2,11,1.10714871779409,1,-1.084195157559207,1,1,2,-1.397836528971104,1,28,5,12,29,18,5,11,36,0,53,5
380,67,30,68,31,1,1,95580.0,95589,0,66.22186666666667,5,0,14,0.7853981633974483,0,-2.4569039746458294,1,1,0,0.5642667997585249,0,28,5,12,29,31,5,11,36,0,53,18
381,80,57,87,58,1,0,,95589,0,66.22186666666667,5,0,13,0.1418970546041639,0,-0.5106307929450439,1,1,0,0.3282234180154027,0,28,5,12,31,0,5,11,36,0,54,47
382,85,56,81,55,0,1,95986.0,95589,0,66.22186666666667,6,0,16,2.896613990462929,2,-1.2502418557878947,1,1,2,-1.0640914200550036,1,28,5,12,32,38,5,11,36,0,56,25
383,89,55,94,32,0,1,95592.0,95589,0,66.22186666666667,6,0,16,1.356735643231075,1,1.193543737731554,1,1,0,0.5149233167586992,0,28,5,12,32,42,5,11,36,0,56,29
384,81,44,86,45,1,0,,95589,0,66.22186666666667,6,0,13,0.1973955598498807,0,-0.920412273297687,1,1,2,-1.088041977295913,0,28,5,12,37,49,5,11,36,1,1,36
385,46,41,68,41,1,1,95586.0,95589,0,66.22186666666667,6,2,8,0.0,0,1.0836602950846554,1,1,0,0.744694447710125,0,28,5,12,41,12,5,11,36,1,4,59
386,65,45,59,52,0,1,95583.0,95988,0,66.22186666666667,2,2,9,0.8621700546672262,1,-0.043924024540264145,0,0,2,-1.7055704338395008,1,19,5,11,53,54,5,11,36,0,17,41
387,30,23,26,26,1,1,95602.0,95988,0,66.22186666666667,2,0,14,0.6435011087932843,0,-1.0041313313244866,0,0,2,-1.8952592947862115,1,19,5,11,57,15,5,11,36,0,21,2
388,31,34,23,44,0,0,,95988,0,66.22186666666667,2,0,14,0.8960553845713437,1,0.3789773215364033,0,0,1,-0.6642872083307605,0,19,5,11,57,51,5,11,36,0,21,38
389,47,36,52,31,0,1,95601.0,95988,0,66.22186666666667,3,2,11,2.356194490192345,1,-0.5106307929450439,0,0,1,-0.1931431668132373,1,19,5,11,58,35,5,11,36,0,22,22
390,45,29,53,27,0,1,95601.0,95988,0,66.22186666666667,3,2,11,2.896613990462929,2,-0.207222833412141,0,0,0,0.8250194013532226,0,19,5,11,58,41,5,11,36,0,22,28
391,48,11,58,8,0,0,,95988,0,66.22186666666667,3,2,10,2.850135859111926,2,0.12705243342112585,0,0,1,-0.7765277585872264,0,19,5,12,3,0,5,11,36,0,26,47
392,63,0,57,3,1,1,95594.0,95988,0,66.22186666666667,3,2,7,0.4636476090008061,0,-0.5939395388892443,0,0,2,-1.6299924006834738,1,19,5,12,3,18,5,11,36,0,27,5
393,58,9,57,16,0,1,95601.0,95988,0,66.22186666666667,3,2,7,1.428899272190733,1,-0.5106307929450439,0,0,1,-0.5525368703489748,0,19,5,12,3,21,5,11,36,0,27,8
394,47,20,16,19,1,0,,95988,0,66.22186666666667,3,2,10,0.03224688243525398,0,1.672233251089723,0,0,2,-2.511791249730778,1,19,5,12,3,26,5,11,36,0,27,13
395,45,36,50,35,0,1,95601.0,95988,0,66.22186666666667,4,2,11,2.944197093739912,2,-0.920412273297687,0,0,0,0.2497208899826215,0,19,5,12,15,21,5,11,36,0,39,8
396,86,9,88,10,0,1,95585.0,95988,0,66.22186666666667,4,1,1,2.677945044588987,2,-2.00423357987982,0,0,2,-0.9339099412609253,0,19,5,12,18,34,5,11,36,0,42,21
397,70,18,69,25,0,1,95601.0,95988,0,66.22186666666667,4,1,4,1.428899272190733,1,-0.5106307929450439,0,0,2,-1.0041313313244866,0,19,5,12,19,1,5,11,36,0,42,48
398,26,26,17,21,1,1,95597.0,95988,0,66.22186666666667,4,0,14,0.5070985043923368,0,0.10684125890701346,0,0,1,-0.05146002009662893,0,19,5,12,19,50,5,11,36,0,43,37
399,55,40,58,39,0,0,,95988,0,66.22186666666667,5,2,8,2.819842099193151,2,-1.5712864975769105,0,0,2,-2.3906884393158463,1,19,5,12,23,55,5,11,36,0,47,42
400,72,5,68,5,1,1,95597.0,95988,0,66.22186666666667,5,1,4,0.0,0,-1.3620783082806858,0,0,2,-1.6741857759106464,0,19,5,12,26,59,5,11,36,0,50,46
401,82,11,73,7,1,1,95597.0,95988,0,66.22186666666667,5,1,4,0.4182243295792292,0,0.017564865040990845,0,0,1,-0.6863498948283557,0,19,5,12,28,55,5,11,36,0,52,42
402,64,35,74,25,0,1,95585.0,95988,0,66.22186666666667,5,2,8,2.356194490192345,1,0.5049220111265829,0,0,2,-0.9146786412719053,0,19,5,12,29,19,5,11,36,0,53,6
403,17,32,11,39,0,0,,95988,0,66.22186666666667,6,0,14,0.8621700546672262,1,-0.043924024540264145,0,0,1,-0.1262093214763135,1,19,5,12,38,55,5,11,36,1,2,42
404,18,35,36,36,0,1,95585.0,95988,0,66.22186666666667,6,0,14,3.086094148344076,2,0.8056920745819013,0,0,2,-0.9741816987145072,0,19,5,12,41,7,5,11,36,1,4,54
405,64,51,83,51,1,0,,95986,0,66.22186666666667,1,2,10,0.0,0,0.8902046437619763,1,1,2,-1.3813636807162488,1,12,5,11,37,57,5,11,36,0,1,44
406,64,57,62,22,0,1,95592.0,95986,0,66.22186666666667,1,2,10,1.627877109201161,1,2.0142541267450267,1,1,1,-0.514923316758689,0,12,5,11,42,1,5,11,36,0,5,48
407,34,53,31,45,0,1,95584.0,95986,0,66.22186666666667,2,2,7,1.929566997065469,1,-0.15746946013461435,1,1,1,-0.7970440901329314,0,12,5,11,48,55,5,11,36,0,12,42
408,24,52,22,48,0,1,95588.0,95986,0,66.22186666666667,2,1,4,2.034443935795703,1,-1.084195157559207,1,1,0,0.7152177956750158,0,12,5,11,49,41,5,11,36,0,13,28
409,64,55,70,62,0,1,95581.0,95986,0,66.22186666666667,2,2,10,0.8621700546672264,1,-0.043924024540264145,1,1,1,0.08275650267860231,0,12,5,11,53,38,5,11,36,0,17,25
410,28,48,33,15,0,1,95600.0,95986,0,66.22186666666667,2,1,4,1.420424898787762,1,1.8706372266227964,1,1,1,0.02509400752630838,0,12,5,11,57,6,5,11,36,0,20,53
411,37,59,42,57,1,1,95580.0,95986,0,66.22186666666667,2,2,7,0.3805063771123649,0,-0.8480746535481313,1,1,2,-0.879040384840073,0,12,5,11,57,56,5,11,36,0,21,43
